0, 3.802533249023903E19, 5.91108541120545E9, 5.542289309049484E9, 2.0885938243711395E9, 5.7263398807898125E12, 5.874014258010408E9, Infinity, 8.242174282532944E9, 7.300142066168716E9, 9.217104175700737E9, 5.087589244692725E9, 7.198557235179044E9, 6.236199168073823E9, 5.552069441018108E9, Infinity, 3.7977880021550865E9, 6.371687168457635E9, 7.133826968694538E9, 3.802334279048592E13, 6.89252279369317E9, 6.230068229606966E9, 6.765464491019895E9, 6.9940083651331005E9, 6.999098440265025E9, 7.857592699509572E9, Infinity, 5.567111804089444E9, 7.541493488450855E9, Infinity, 7.974314157303205E9, Infinity, Infinity, 8.387152092120852E9, 7.410861663430608E9, Infinity, Infinity, 5.121636279114918E9, Infinity, Infinity, 7.57150995526072E9, Infinity, 6.950770481172136E9, 3.23345798816891E9, 4.949718996297864E9, Infinity, 1.9829163479976032E31, Infinity, 9.457732400076834E9, 7.434227167091089E9, Infinity, 7.499542849962355E9, 6.174906682087672E9, Infinity, 7.520903125067764E9, 6.768050181497777E9, Infinity, 7.862298434136341E9, Infinity, Infinity, Infinity, 8.553910201331771E9, 1.0844172171325502E10, 7.137499347227454E9, Infinity, 7.663672460940912E11, 5.433212174007086E52, Infinity, Infinity, 6.777180826381279E9, 7.209615259426768E9, 6.9573080266861315E9, 1.713627810461879E21, Infinity, Infinity, 7.014487267314953E9, Infinity, Infinity, 6.256396361305262E9, 7.776924827979455E9, 5.335984222735322E9, 6.472163974597373E9, 6.689568862300922E9, 6.875297786623748E9, Infinity, 6.679464877825212E9, 6.607777458383296E9, 7.534907270216136E22, 7.644749446736177E9, Infinity, 7.195532216230174E9, 6.011148566004135E9, 5.585964654226972E9, 5.017402023712746E46, Infinity, 7.443841417058956E9, 8.907210326018639E9, 7.176034180941331E9, 7.397762615119256E9, 6.444286740982404E9, 8.31235251051318E9
205, 1.6790078179963353E9, 1.7409292190595903E9, 2.0718021084159915E9, 2.104787895399415E9, 2.1274867178683193E9, 2.151424119266818E9, 2.1549710318737006E9, 2.1579972777277894E9, 2.1774136456788387E9, 2.1922582001737347E9, 2.2713201258916936E9, 2.2715659152675605E9, 2.277045831059744E9, 2.2808579964475913E9, 2.2838171535996594E9, 2.2852749563281684E9, 2.3147782827982903E9, 2.3252001155396347E9, 2.330000467469263E9, 2.338426867973917E9, 2.344723375923762E9, 2.3451000788951817E9, 2.363956173703383E9, 2.371874364208744E9, 2.38125774738467E9, 2.381642278122825E9, 2.4093687070761223E9, 2.4149701208422227E9, 2.4231130198130813E9, 2.4403731061040554E9, 2.4441250350241904E9, 2.4520638363713036E9, 2.455430549845031E9, 2.455643791420743E9, 2.4569779672749305E9, 2.463881552511208E9, 2.464256660239419E9, 2.470770954852869E9, 2.471799535762195E9, 2.4718282306677575E9, 2.476896573254565E9, 2.4910855621705613E9, 2.4926983106337557E9, 2.5067545704082217E9, 2.528263329173035E9, 2.537125252322322E9, 2.544961921983743E9, 2.549782743856224E9, 2.5520125583352547E9, 2.578531549484162E9, 2.583738884325542E9, 2.584397114132173E9, 2.585662009165342E9, 2.5935018744111557E9, 2.5968269625219345E9, 2.6008677976259074E9, 2.6068064348350315E9, 2.626147102987127E9, 2.6268300566022964E9, 2.640766450516491E9, 2.664649168502686E9, 2.671393137703131E9, 2.6718160195433702E9, 2.677442406469539E9, 2.68093983930088E9, 2.685372114812721E9, 2.6854489637892427E9, 2.6860257579812756E9, 2.694023204938805E9, 2.696401493614056E9, 2.700005851055761E9, 2.7164389346137314E9, 2.7166594589836206E9, 2.7255642877116823E9, 2.7328873498836327E9, 2.7438797329930944E9, 2.751409005616912E9, 2.777735781998631E9, 2.778618343096035E9, 2.784967756879798E9, 2.786509095294476E9, 2.793616470355426E9, 2.7963697008878455E9, 2.800577530124699E9, 2.8049080464212728E9, 2.805348850450713E9, 2.8060450403783016E9, 2.8064449668125596E9, 2.8168978585571146E9, 2.82478936273626E9, 2.8285563561871715E9, 2.8329571799874415E9, 2.834633675055674E9, 2.8433237895859365E9, 2.8439038474899592E9, 2.869521164878746E9, 2.8917377293413115E9, 2.9136168841361246E9, 2.9182567541701393E9, 2.922524596441708E9
206, 2.0122075312352793E9, 2.0537055253256822E9, 2.1379438193469572E9, 2.155664279294432E9, 2.1610206808137584E9, 2.173228081035847E9, 2.201762185064206E9, 2.2136840904058337E9, 2.231198248655048E9, 2.2390755056093125E9, 2.243100398636603E9, 2.2710807154935946E9, 2.2765937571088133E9, 2.289988832551527E9, 2.296812792931986E9, 2.3001664712791104E9, 2.328959748785622E9, 2.3359751461827993E9, 2.3364626044570165E9, 2.3607604293417916E9, 2.365700000427191E9, 2.3672882961861877E9, 2.379460156506813E9, 2.3823250565120645E9, 2.383302942907284E9, 2.397313010307338E9, 2.4084400309946976E9, 2.4138929734806514E9, 2.4222629139741006E9, 2.425195567184635E9, 2.4262947671141896E9, 2.430795270685264E9, 2.4311413626036744E9, 2.4617847252794733E9, 2.4632406375015836E9, 2.4667010430196953E9, 2.4673643677983217E9, 2.474824007948411E9, 2.4956632544766393E9, 2.5017908969471984E9, 2.5029028808498287E9, 2.5093208357448115E9, 2.512836435131462E9, 2.523663234388702E9, 2.544622442763126E9, 2.5514600870513253E9, 2.5593819325946093E9, 2.5610361919767003E9, 2.5883628318247337E9, 2.5900870772373323E9, 2.5966422817656574E9, 2.602221575730329E9, 2.6022609068026743E9, 2.611811723860587E9, 2.621825199218303E9, 2.626423030498929E9, 2.632146624772935E9, 2.633762507686521E9, 2.636959616226662E9, 2.6437310291504645E9, 2.6459174679541893E9, 2.6543341057677407E9, 2.6544880318312864E9, 2.661612205828728E9, 2.665335522045782E9, 2.6700806793523846E9, 2.6714998869150305E9, 2.673178160921416E9, 2.6894526740219088E9, 2.694138278401132E9, 2.706572123653635E9, 2.708074552081466E9, 2.712122564090544E9, 2.722577048560864E9, 2.7235368248989887E9, 2.726072594180356E9, 2.7283744203669066E9, 2.7325454761319556E9, 2.7390289639686613E9, 2.7475483805105004E9, 2.754681197851957E9, 2.763794769621549E9, 2.7669668214376993E9, 2.7701356162322774E9, 2.770617850304551E9, 2.788222200945324E9, 2.79201997299539E9, 2.7939310153569055E9, 2.8153027691859627E9, 2.8227663112261457E9, 2.8299468555722556E9, 2.853000619749845E9, 2.874592025126577E9, 2.8829749728140597E9, 2.8853072907721186E9, 2.88924762562277E9, 2.907832166751026E9, 2.9110825042137084E9, 2.911702709238276E9, 2.921507817834224E9
207, 1.9122526746133022E9, 2.1329364153469312E9, 2.1480760575735884E9, 2.193051595253735E9, 2.222841435472343E9, 2.2291424104772296E9, 2.2316415232458873E9, 2.2559241287406316E9, 2.2576962425647736E9, 2.2663499290979304E9, 2.2692568221392894E9, 2.2724165816840086E9, 2.278554009999569E9, 2.28937614084188E9, 2.2916728901831856E9, 2.3125809646718206E9, 2.3166988016849365E9, 2.324376251003154E9, 2.3294347476004605E9, 2.3418988007201557E9, 2.343876414833366E9, 2.357372885446144E9, 2.3593486473235245E9, 2.3718639402825828E9, 2.3788663350882516E9, 2.410280683454404E9, 2.4181809201343737E9, 2.419920407278506E9, 2.454392445635012E9, 2.4702320882867785E9, 2.4815644090047293E9, 2.4843218617425256E9, 2.4869266927656364E9, 2.5045252570105453E9, 2.507660405026747E9, 2.5245172464238424E9, 2.5394500159974008E9, 2.548857433485652E9, 2.5530015472392263E9, 2.584972907937178E9, 2.5849857525028477E9, 2.5861933802464166E9, 2.5873991165328984E9, 2.588035393340011E9, 2.6065891897465444E9, 2.607900920344749E9, 2.61282783552947E9, 2.6302434360857635E9, 2.639555642232538E9, 2.6407061759271793E9, 2.6419380357707396E9, 2.6448969743351636E9, 2.6454232953269906E9, 2.6456039115822988E9, 2.645659210592432E9, 2.6504615806811266E9, 2.661567804411712E9, 2.6636393005610256E9, 2.6708404362093067E9, 2.6841774939431396E9, 2.6851069933303685E9, 2.6884564010632806E9, 2.6913392219437113E9, 2.699022237462087E9, 2.7079311838826675E9, 2.710726422023594E9, 2.7133975768489428E9, 2.7183241453073297E9, 2.7277602917642226E9, 2.7337635483733854E9, 2.73896634402422E9, 2.7396727489829807E9, 2.744060213676742E9, 2.7474353065593557E9, 2.747858864913813E9, 2.75545150268775E9, 2.7605202335887847E9, 2.7611007413981357E9, 2.765387050699291E9, 2.7745153820588303E9, 2.7749648002121634E9, 2.777264123339866E9, 2.8009813058003335E9, 2.8046742042077923E9, 2.8063091482102137E9, 2.818351513758826E9, 2.8219617037948685E9, 2.824141419514908E9, 2.8243483065233383E9, 2.8253965382837157E9, 2.8271339119483285E9, 2.8277325569652505E9, 2.839152418248968E9, 2.8432489542646065E9, 2.849265047094737E9, 2.8655595953430758E9, 2.8705333092169814E9, 2.8824167705825534E9, 2.8898561548265624E9, 2.8912108260591207E9
208, 1.941638771870174E9, 2.0477194718694105E9, 2.1116600080705543E9, 2.116184066044302E9, 2.1929289467529817E9, 2.227334237005715E9, 2.2599606604182906E9, 2.304556935127421E9, 2.3192567343315625E9, 2.331737201872909E9, 2.362000960058766E9, 2.3672563867556014E9, 2.369827582399282E9, 2.3744275831706424E9, 2.382570571492676E9, 2.3929928903871574E9, 2.402045150453162E9, 2.4123504469168158E9, 2.4210922100603366E9, 2.422848164193448E9, 2.426309280470123E9, 2.4279736738273373E9, 2.4328057382184224E9, 2.443719033893649E9, 2.4620395319822187E9, 2.4643161722078004E9, 2.474934304871878E9, 2.474965171850657E9, 2.4841570134216857E9, 2.490740635398699E9, 2.490816724684703E9, 2.495800955585679E9, 2.5083811403330846E9, 2.510902904597986E9, 2.5157905157166924E9, 2.520427905354047E9, 2.523102950682074E9, 2.5234926252411914E9, 2.5336422741488905E9, 2.537785290784419E9, 2.5421693078720016E9, 2.5423081836681933E9, 2.546951170591136E9, 2.549693294883899E9, 2.559460250820779E9, 2.5781815744630947E9, 2.579509576237775E9, 2.5845316942024918E9, 2.5863082170920153E9, 2.5973765185104833E9, 2.5992452688796964E9, 2.6009515744350176E9, 2.6023901956613474E9, 2.6086337538951435E9, 2.6121481782182426E9, 2.6330974759690404E9, 2.6379868575516205E9, 2.64286230347415E9, 2.6458423629229784E9, 2.652434274864676E9, 2.655322058416307E9, 2.6578700235273085E9, 2.6631698912377377E9, 2.663789418551843E9, 2.676459062401948E9, 2.679152632225447E9, 2.682483657933728E9, 2.690727895041403E9, 2.696209110253212E9, 2.7057889223146954E9, 2.710229146869139E9, 2.7155751854658947E9, 2.7174970280849385E9, 2.7253944901323333E9, 2.725996268711823E9, 2.7284389316977053E9, 2.729837366520748E9, 2.7353823778370085E9, 2.7404702099601154E9, 2.744494118258893E9, 2.7453339823567977E9, 2.746262706946628E9, 2.7519229249493732E9, 2.7595158720425024E9, 2.765679667893333E9, 2.7716212980318813E9, 2.7824807997896185E9, 2.79812440961692E9, 2.8007792619741516E9, 2.81439401456119E9, 2.822269481299456E9, 2.845853132365072E9, 2.852253400076074E9, 2.8677235568226495E9, 2.8796066207131195E9, 2.8809104659764876E9, 2.890627417375033E9, 2.8952733651685753E9, 2.923289224752275E9, 2.932892291454847E9
209, 2.0615762731431634E9, 2.098540548592093E9, 2.1013194353662481E9, 2.1092435791321034E9, 2.1116456037776036E9, 2.1290926195344326E9, 2.185470058672088E9, 2.187934173852587E9, 2.2206983364978867E9, 2.2326183516032934E9, 2.246174106498541E9, 2.254705772628114E9, 2.260228544869869E9, 2.267363680768476E9, 2.279544858617304E9, 2.2800524616789503E9, 2.3147087010238185E9, 2.333881620229892E9, 2.340270116600254E9, 2.340643289713369E9, 2.3444556699661026E9, 2.376649939886252E9, 2.393413755614796E9, 2.4127883467277775E9, 2.4182020408772535E9, 2.418249071901205E9, 2.427814559142717E9, 2.4325783051392717E9, 2.4370615255822697E9, 2.4527408970004616E9, 2.454012945337768E9, 2.456571352707462E9, 2.464360827599538E9, 2.4669980548434014E9, 2.46893236288889E9, 2.470491567142643E9, 2.47074668645679E9, 2.473593375667444E9, 2.49032552909052E9, 2.4987465687980905E9, 2.5001197491546645E9, 2.516191260487534E9, 2.5366228465882483E9, 2.553150880589517E9, 2.5535225125826473E9, 2.556109553138365E9, 2.5701952530574546E9, 2.5702394133475823E9, 2.5796485504295244E9, 2.5801809109264994E9, 2.5892270117632747E9, 2.605865418337235E9, 2.6167035937636614E9, 2.6203756140972114E9, 2.640061297020452E9, 2.644862400507118E9, 2.6458357604745884E9, 2.6482770631378565E9, 2.6524271804665055E9, 2.655853324686549E9, 2.66306256378811E9, 2.6663856927425623E9, 2.683054356614016E9, 2.6847129171323075E9, 2.691433994974762E9, 2.695405355125944E9, 2.697621144118877E9, 2.701008833127625E9, 2.701364937553331E9, 2.7024715815409036E9, 2.707385090918332E9, 2.7185659706247745E9, 2.7297673413887634E9, 2.7400484887960997E9, 2.7427008233576465E9, 2.7430983284992013E9, 2.7448663348478804E9, 2.747332422123616E9, 2.7484503703238835E9, 2.751851795036303E9, 2.7683006686708193E9, 2.770080252543977E9, 2.7705692634896946E9, 2.7782721556453147E9, 2.781360268362323E9, 2.7839159072536597E9, 2.7861558060289283E9, 2.7901225113314695E9, 2.791748549305936E9, 2.795115287830044E9, 2.7957248083894153E9, 2.796576069997153E9, 2.797378547742591E9, 2.804551629962484E9, 2.814492586351389E9, 2.828972085629789E9, 2.83552020001966E9, 2.848307308872277E9, 2.8489582977821116E9, 2.8533321143906083E9
210, 1.9219685236551673E9, 2.0319666895293915E9, 2.0537911216652155E9, 2.093079133624575E9, 2.1157928178193095E9, 2.1292515779381974E9, 2.1721004012057805E9, 2.172410210320867E9, 2.1763758950536165E9, 2.2307060635750685E9, 2.247980323611458E9, 2.2539312234901266E9, 2.2868789666537623E9, 2.305800755568825E9, 2.3269267820059204E9, 2.364352004747385E9, 2.381336994672592E9, 2.381815423907397E9, 2.386482278015926E9, 2.407439116875934E9, 2.4122356853020287E9, 2.412374918701702E9, 2.4146703094041705E9, 2.4231256739673395E9, 2.429493866631831E9, 2.433662750571278E9, 2.4439878366903405E9, 2.4452527776367054E9, 2.449821504757228E9, 2.4684460869282293E9, 2.4717257848890834E9, 2.4866237160222483E9, 2.494182192713153E9, 2.4977174439150605E9, 2.500341751912646E9, 2.5021581961734543E9, 2.503398814637915E9, 2.5111279563441215E9, 2.541683735937195E9, 2.5427249841111298E9, 2.546744118517238E9, 2.556358298613737E9, 2.5601107270504804E9, 2.568384875886772E9, 2.5697497892960553E9, 2.571972544428404E9, 2.576252667591831E9, 2.581260137461415E9, 2.5824415467659807E9, 2.5826983106836376E9, 2.594147729377484E9, 2.607403993573882E9, 2.611159146692954E9, 2.6134719675765796E9, 2.6141128460251136E9, 2.638721401349242E9, 2.6479690623521223E9, 2.654111592263725E9, 2.6544278537424803E9, 2.6552489817846265E9, 2.663055257073895E9, 2.6714071590123076E9, 2.6818222083173537E9, 2.6825931198230925E9, 2.684640762604974E9, 2.685080450579832E9, 2.6960694868326793E9, 2.697543119096043E9, 2.7080679126200466E9, 2.7088011497371774E9, 2.710973354267844E9, 2.7251717622861137E9, 2.7313173424828687E9, 2.739278760691902E9, 2.751094991474449E9, 2.7527156096727657E9, 2.7538225854463453E9, 2.7557125310804234E9, 2.7580124180284557E9, 2.760897015614203E9, 2.769556212657617E9, 2.7753352245645075E9, 2.782676625124231E9, 2.7934420101816373E9, 2.795334058435991E9, 2.799083308683056E9, 2.8017252246928473E9, 2.8050055367844753E9, 2.820428721450521E9, 2.821925828415271E9, 2.830129041234508E9, 2.8446404356517015E9, 2.8511632388795524E9, 2.8554570661387706E9, 2.861836838003636E9, 2.862031880094067E9, 2.887879120191714E9, 2.91635188319212E9, 2.9213629037839665E9, 2.929875308412783E9
211, 1.9893000494646063E9, 2.0704461428699663E9, 2.100464998654388E9, 2.1206492017307394E9, 2.1301684397769823E9, 2.1328112890146792E9, 2.1566678692870936E9, 2.1611340285138526E9, 2.177802997190374E9, 2.1896655919561224E9, 2.2057315704785233E9, 2.286954655583966E9, 2.2963653807600265E9, 2.3002340916852126E9, 2.3056079339765186E9, 2.3272039640392137E9, 2.3426291487537684E9, 2.347402838555893E9, 2.360936277511648E9, 2.361491534826751E9, 2.363528190052525E9, 2.37288798225144E9, 2.382560597172186E9, 2.3885733622048645E9, 2.391422529493068E9, 2.421909150505338E9, 2.4250700518208914E9, 2.432612249620991E9, 2.4377162053392825E9, 2.4387955986892657E9, 2.4396466566148195E9, 2.454380645300536E9, 2.456718475166562E9, 2.4579495167210326E9, 2.459682650002953E9, 2.460532247757557E9, 2.4645992537525635E9, 2.4859114879104276E9, 2.487400954421166E9, 2.4890290612832994E9, 2.4948825970307035E9, 2.499082486064731E9, 2.500311470904373E9, 2.5057813801179423E9, 2.5096202423849907E9, 2.514969643207278E9, 2.515861652921053E9, 2.5296585860841393E9, 2.529669798338829E9, 2.537770865574364E9, 2.540335759890139E9, 2.5406558802637115E9, 2.5445052879256067E9, 2.545697009748504E9, 2.5544923895057507E9, 2.5641242680746927E9, 2.5702622606548834E9, 2.5751523663054533E9, 2.5760216944139304E9, 2.59791750922388E9, 2.598642250516448E9, 2.6122909582490544E9, 2.616705420787754E9, 2.6218991694175954E9, 2.625971556581372E9, 2.6276148021953125E9, 2.629299198692601E9, 2.6372775821057115E9, 2.6405545386187425E9, 2.641654772831837E9, 2.641852674986459E9, 2.6500603200590105E9, 2.656296237670511E9, 2.6596908883898544E9, 2.6611007708645177E9, 2.6650251340480103E9, 2.668075763143269E9, 2.6762642666967077E9, 2.678098528197051E9, 2.685379630136213E9, 2.6868927797604322E9, 2.694393949360293E9, 2.695732324127709E9, 2.6978225694914107E9, 2.700176941223286E9, 2.702401625247933E9, 2.706274037910715E9, 2.711762993535062E9, 2.7142173323752027E9, 2.765632625494511E9, 2.769431898636632E9, 2.77298656104151E9, 2.7747294634912863E9, 2.7754895758693852E9, 2.7801663572982903E9, 2.7861977219743342E9, 2.7864381058512535E9, 2.790107087038722E9, 2.7903501061017933E9, 2.8145153056982837E9
212, 1.9001244481120794E9, 2.0614844188366683E9, 2.0943526008672523E9, 2.1018357319659739E9, 2.1415846597578778E9, 2.146104808867164E9, 2.1810592052032266E9, 2.223228589197948E9, 2.2760210156726804E9, 2.2810964384933786E9, 2.2820120838762574E9, 2.290598018864106E9, 2.2959806969126477E9, 2.325093450669933E9, 2.3306688444578834E9, 2.3530546708012705E9, 2.3649436352750483E9, 2.3675326361709104E9, 2.368144592044034E9, 2.3805974679857035E9, 2.386636258899192E9, 2.392460256624031E9, 2.4063971531090775E9, 2.4121172993243375E9, 2.4407842765835314E9, 2.4413103766037073E9, 2.4445936782872233E9, 2.4728470593032007E9, 2.474777601924423E9, 2.4765275881122127E9, 2.484659701833178E9, 2.489107175122202E9, 2.508133468170899E9, 2.511989011671507E9, 2.5120067260022473E9, 2.542271227098891E9, 2.5467571249619474E9, 2.558422739977637E9, 2.5616872373216214E9, 2.5703701011456046E9, 2.571203191708095E9, 2.5729481291311007E9, 2.576171639358444E9, 2.577513837401409E9, 2.584159435357388E9, 2.5953743658130674E9, 2.5953971271099086E9, 2.6000199993411884E9, 2.613037610478748E9, 2.6133041886952214E9, 2.619664954457615E9, 2.621165409374738E9, 2.6529472485860534E9, 2.653172626208821E9, 2.664015543470832E9, 2.6721577930440807E9, 2.6745629370833106E9, 2.6780010522652016E9, 2.6842663564270916E9, 2.6860246005910873E9, 2.6869518153511095E9, 2.6879066484729633E9, 2.690324847234459E9, 2.690621836378591E9, 2.693389317251669E9, 2.6952096244202447E9, 2.707059687509883E9, 2.7096807550521364E9, 2.715619125342876E9, 2.7176015103666487E9, 2.7214846732290964E9, 2.723083823493278E9, 2.7335026939251766E9, 2.7422115335915117E9, 2.74260573614173E9, 2.755024175576665E9, 2.760187164258128E9, 2.771795246951893E9, 2.7770384238792233E9, 2.7837188274102674E9, 2.785412860102805E9, 2.788217120987791E9, 2.7891857970256386E9, 2.7943114061406555E9, 2.803058268941396E9, 2.8034098388801937E9, 2.8034854916932545E9, 2.805120571746835E9, 2.8092891242058554E9, 2.815024890624718E9, 2.816378017401118E9, 2.8174760066964135E9, 2.8280816840060115E9, 2.8299648811232924E9, 2.833658596265144E9, 2.834589209958304E9, 2.8469505993687468E9, 2.8778673307542677E9, 2.8793093814742107E9, 2.8799367301279664E9
213, 1.9594643996970448E9, 1.995366919913771E9, 2.0254230865612264E9, 2.0785822554567137E9, 2.154222527319846E9, 2.165185993667254E9, 2.245078503277137E9, 2.2913194181651707E9, 2.3011743972244463E9, 2.3049365988098936E9, 2.3257057622821035E9, 2.3329113014239445E9, 2.3485868811669993E9, 2.3505695963419247E9, 2.3595864620403466E9, 2.361435214758144E9, 2.3640450439272323E9, 2.376926578420936E9, 2.3783545114340887E9, 2.3817032535643945E9, 2.4054217457608533E9, 2.4064488034810486E9, 2.4245577071062527E9, 2.436966705394282E9, 2.4532062707750864E9, 2.480709661271859E9, 2.480880731193438E9, 2.4881735192025766E9, 2.4919170625736322E9, 2.5250000348786054E9, 2.529218675367379E9, 2.5305146329151583E9, 2.5354939947836847E9, 2.538358403980569E9, 2.5390837107068133E9, 2.549053746254289E9, 2.5588384846419215E9, 2.560064309158863E9, 2.5641928053567314E9, 2.5650320404858994E9, 2.573902356369807E9, 2.576515205989681E9, 2.5771736613548117E9, 2.5799072516366315E9, 2.590897512596786E9, 2.5926609762160034E9, 2.607250701234924E9, 2.619681474805022E9, 2.620099621034244E9, 2.6293809293498096E9, 2.6296643964738965E9, 2.650260923040638E9, 2.6592263346656904E9, 2.6650724877162814E9, 2.665451094888822E9, 2.6715032407279034E9, 2.674075257826024E9, 2.6753983432443385E9, 2.681097527878432E9, 2.6852404016073823E9, 2.691044260348407E9, 2.7018616327120695E9, 2.705428533900449E9, 2.713046774793781E9, 2.717460361471907E9, 2.718544483161663E9, 2.718886416561593E9, 2.7193110587060666E9, 2.719456042839691E9, 2.7202020903690352E9, 2.7211064845023675E9, 2.7220758515332584E9, 2.726312273665435E9, 2.7293659638351536E9, 2.7349227535430393E9, 2.74113226782377E9, 2.746599508511176E9, 2.749067923383581E9, 2.754343935367544E9, 2.7543928179153748E9, 2.758158396574478E9, 2.76693794654648E9, 2.7680194118032107E9, 2.7768549103390403E9, 2.7779006261506433E9, 2.808412220023013E9, 2.8104918276419306E9, 2.811560799664291E9, 2.8145299940811396E9, 2.8254775869917307E9, 2.827433003581614E9, 2.8307897081050997E9, 2.8432871600772576E9, 2.8568750006363E9, 2.8638307833836803E9, 2.867299287719562E9, 2.8703749811982427E9, 2.880272058783486E9, 2.8827744623529224E9, 2.8955774561660986E9
214, 1.7563554293439088E9, 1.850491868549553E9, 1.8989408139884512E9, 1.9448555124775183E9, 1.961511299062694E9, 1.9661488153270686E9, 2.1538377445669985E9, 2.161128171140837E9, 2.162059268051974E9, 2.1807290652024026E9, 2.1833563660062814E9, 2.2193114905716014E9, 2.2411402435331645E9, 2.254454853697408E9, 2.271442175950272E9, 2.282352005158273E9, 2.292747852782855E9, 2.308097669414878E9, 2.3339519397547574E9, 2.3542869899300394E9, 2.3581277680709243E9, 2.3678781930328393E9, 2.395621672353266E9, 2.401796668670909E9, 2.4026718239648023E9, 2.4278125254315124E9, 2.43722015667074E9, 2.4524786371101503E9, 2.4575989415284686E9, 2.464279515316686E9, 2.467498184022547E9, 2.467916584977663E9, 2.469390845583788E9, 2.4702350386065636E9, 2.474748581811674E9, 2.478110874024016E9, 2.478164777834887E9, 2.4851645629257536E9, 2.486620927423617E9, 2.4881220304287634E9, 2.4961331462506037E9, 2.518033047731806E9, 2.5270531094240394E9, 2.546941658268291E9, 2.553634845965473E9, 2.5566951735688267E9, 2.5598897757849298E9, 2.5709013275399165E9, 2.572252535900152E9, 2.574637325797052E9, 2.5754846286485724E9, 2.5841462358550673E9, 2.5916834290720916E9, 2.597654788237499E9, 2.599058107375213E9, 2.6049419740897627E9, 2.605388056695923E9, 2.6302178546058364E9, 2.6348014636272216E9, 2.63500051259148E9, 2.636416690654318E9, 2.639753673143551E9, 2.6398695401740146E9, 2.6481419381886168E9, 2.6513597357876935E9, 2.6554477526339316E9, 2.6619931590746884E9, 2.6621035260448937E9, 2.6679549407899194E9, 2.6714361109910245E9, 2.6747287787242527E9, 2.685185473998761E9, 2.6931817338895864E9, 2.693562056681351E9, 2.6995117522344155E9, 2.7038664815593405E9, 2.7051012388198967E9, 2.708407811227347E9, 2.708622770453617E9, 2.7086394747090726E9, 2.714532272960386E9, 2.7310714810247316E9, 2.7319461054290586E9, 2.731956936754746E9, 2.753553598023425E9, 2.7566409901752353E9, 2.757839911012873E9, 2.767417135830319E9, 2.789431100813164E9, 2.7968115356770597E9, 2.804424670257991E9, 2.814739848075285E9, 2.8181814731175585E9, 2.822259861113138E9, 2.822308926741142E9, 2.826756820712313E9, 2.830295395822137E9, 2.8361820547694254E9, 2.840875071435893E9, 2.841359867910566E9
